"status_id","created_at","user_id","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x969412355619778562",2018-03-02 03:21:31,"x410094301","dbaug57942","RT @TheNYevening: CDC Doctor, Who Claimed #flushot Caused Outbreak, Missing Feared Dead https://t.co/aLpxq3QyBA https://t.co/nknOL0DoPm","Twitter for iPhone",135,,,,FALSE,TRUE,0,66,"flushot",,"nyeveningnews.com/2018/02/27/cdc…","https://t.co/aLpxq3QyBA","http://nyeveningnews.com/2018/02/27/cdc-doctor-claimed-flu-shot-caused-outbreak-missing-feared-dead/","http://pbs.twimg.com/media/DXEDxIrWsAANmh7.jpg","https://t.co/nknOL0DoPm","https://twitter.com/TheNYevening/status/968559577452154880/photo/1","photo","http://pbs.twimg.com/media/DXEDxIrWsAANmh7.jpg","https://t.co/nknOL0DoPm","https://twitter.com/TheNYevening/status/968559577452154880/photo/1",,"x800501342653399040","TheNYevening","en",,,,,,,,,,,,,,,,"x968559577452154880","CDC Doctor, Who Claimed #flushot Caused Outbreak, Missing Feared Dead https://t.co/aLpxq3QyBA https://t.co/nknOL0DoPm",2018-02-27 18:52:52,,40,"x800501342653399040","TheNYevening","The NY Evening",9821,10572,8316,"New York, NY","Truth, Justice and Wisdom!
We discuss Conspiracies, Alternative and Breaking News, Aliens, UFOs, Unexplained Phenomena.",FALSE,,,,,,,,,
"x969411731834462208",2018-03-02 03:19:02,"x757914175","Maxineskrazy","RT @TheNYevening: CDC Doctor, Who Claimed #flushot Caused Outbreak, Missing Feared Dead https://t.co/aLpxq3QyBA https://t.co/nknOL0DoPm","Twitter for iPhone",135,,,,FALSE,TRUE,0,66,"flushot",,"nyeveningnews.com/2018/02/27/cdc…","https://t.co/aLpxq3QyBA","http://nyeveningnews.com/2018/02/27/cdc-doctor-claimed-flu-shot-caused-outbreak-missing-feared-dead/","http://pbs.twimg.com/media/DXEDxIrWsAANmh7.jpg","https://t.co/nknOL0DoPm","https://twitter.com/TheNYevening/status/968559577452154880/photo/1","photo","http://pbs.twimg.com/media/DXEDxIrWsAANmh7.jpg","https://t.co/nknOL0DoPm","https://twitter.com/TheNYevening/status/968559577452154880/photo/1",,"x800501342653399040","TheNYevening","en",,,,,,,,,,,,,,,,"x968559577452154880","CDC Doctor, Who Claimed #flushot Caused Outbreak, Missing Feared Dead https://t.co/aLpxq3QyBA https://t.co/nknOL0DoPm",2018-02-27 18:52:52,,40,"x800501342653399040","TheNYevening","The NY Evening",9821,10572,8316,"New York, NY","Truth, Justice and Wisdom!
We discuss Conspiracies, Alternative and Breaking News, Aliens, UFOs, Unexplained Phenomena.",FALSE,,,,,,,,,
"x969399505111175173",2018-03-02 02:30:27,"x139230624","VirtualWorldLyn","Bad flu season #flu #fluseason #flusymptoms #flushot #antioxidants #immunehealth  https://t.co/xTlrDO92bR","Twitter Web Client",105,,,,FALSE,FALSE,2,0,"flu fluseason flusymptoms flushot antioxidants immunehealth",,"healthchocoholic.com/2018/02/24/flu…","https://t.co/xTlrDO92bR","http://www.healthchocoholic.com/2018/02/24/flu-like-symptoms-outbreak-reach-epidemic-proportions-in-many-states-including-florida-and-illinois-says-cdc/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969386975764590593",2018-03-02 01:40:40,"x808417374953242627","LeaLea7373","RT @TheNYevening: CDC Doctor, Who Claimed #flushot Caused Outbreak, Missing Feared Dead https://t.co/aLpxq3QyBA https://t.co/nknOL0DoPm","Twitter Web Client",135,,,,FALSE,TRUE,0,66,"flushot",,"nyeveningnews.com/2018/02/27/cdc…","https://t.co/aLpxq3QyBA","http://nyeveningnews.com/2018/02/27/cdc-doctor-claimed-flu-shot-caused-outbreak-missing-feared-dead/","http://pbs.twimg.com/media/DXEDxIrWsAANmh7.jpg","https://t.co/nknOL0DoPm","https://twitter.com/TheNYevening/status/968559577452154880/photo/1","photo","http://pbs.twimg.com/media/DXEDxIrWsAANmh7.jpg","https://t.co/nknOL0DoPm","https://twitter.com/TheNYevening/status/968559577452154880/photo/1",,"x800501342653399040","TheNYevening","en",,,,,,,,,,,,,,,,"x968559577452154880","CDC Doctor, Who Claimed #flushot Caused Outbreak, Missing Feared Dead https://t.co/aLpxq3QyBA https://t.co/nknOL0DoPm",2018-02-27 18:52:52,,40,"x800501342653399040","TheNYevening","The NY Evening",9821,10572,8316,"New York, NY","Truth, Justice and Wisdom!
We discuss Conspiracies, Alternative and Breaking News, Aliens, UFOs, Unexplained Phenomena.",FALSE,,,,,,,,,
"x969386032264179712",2018-03-02 01:36:55,"x77672059","KrisOfGravyAge","RT @DAPFpodcast: ALL NEW Dark Angels &amp; Pretty Freaks #Podcast #206 “Fix Your Butt”. We chat about #FluShot for the #dogs, getting ready for…","Twitter for Android",144,,,,FALSE,TRUE,0,23,"Podcast FluShot dogs",,,,,,,,,,,,,"x2474122032","DAPFpodcast","en",,,,,,,,,,,,,,,,"x967801613606727680","ALL NEW Dark Angels &amp; Pretty Freaks #Podcast #206 “Fix Your Butt”. We chat about #FluShot for the #dogs, getting ready for #Reno, Fixing a dogs butt, #Clown Vs. #Jesus, #Drinking too much, #SkiWeek our 5 favorite #Perfumes and so much more! #PodernFamily
https://t.co/fS6PAoH1UG",2018-02-25 16:41:00,,21,"x2474122032","DAPFpodcast","DAPF Podcast",6743,4080,17714,"Napa, California","Dark Angels & Pretty Freaks. Hosts @wiretechgirl @AngelsFreak7 Also seen on the Halos & Heathens vlog!  https://t.co/k5J7SeRV2C",FALSE,,,,,,,,,
"x969385382759591936",2018-03-02 01:34:20,"x2796999111","LetsChatPodcast","RT @DAPFpodcast: ALL NEW Dark Angels &amp; Pretty Freaks #Podcast #206 “Fix Your Butt”. We chat about #FluShot for the #dogs, getting ready for…","Twitter for iPhone",144,,,,FALSE,TRUE,0,23,"Podcast FluShot dogs",,,,,,,,,,,,,"x2474122032","DAPFpodcast","en",,,,,,,,,,,,,,,,"x967801613606727680","ALL NEW Dark Angels &amp; Pretty Freaks #Podcast #206 “Fix Your Butt”. We chat about #FluShot for the #dogs, getting ready for #Reno, Fixing a dogs butt, #Clown Vs. #Jesus, #Drinking too much, #SkiWeek our 5 favorite #Perfumes and so much more! #PodernFamily
https://t.co/fS6PAoH1UG",2018-02-25 16:41:00,,21,"x2474122032","DAPFpodcast","DAPF Podcast",6743,4080,17714,"Napa, California","Dark Angels & Pretty Freaks. Hosts @wiretechgirl @AngelsFreak7 Also seen on the Halos & Heathens vlog!  https://t.co/k5J7SeRV2C",FALSE,,,,,,,,,
"x969376018636079104",2018-03-02 00:57:07,"x1631904324","TimNolan1941","A look At the #FluShot in 2018 https://t.co/TAJ5Bf4Gbe via @organiclife","Twitter Web Client",71,,,,FALSE,FALSE,0,0,"FluShot",,"bit.ly/2CznumY","https://t.co/TAJ5Bf4Gbe","http://bit.ly/2CznumY",,,,,,,,,"x20258334","OrganicLife","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969373370948227072",2018-03-02 00:46:36,"x263016089","stillokie","RT @HealthRanger: New study PROVES vaccines SPREAD the FLU. https://t.co/ym8XrHFk7D #flu #flushot #antivax","Twitter Web Client",106,,,,FALSE,TRUE,0,47,"flu flushot antivax",,"bit.ly/2GNiYDR","https://t.co/ym8XrHFk7D","http://bit.ly/2GNiYDR",,,,,,,,,"x15843059","HealthRanger","en",,,,,,,,,,,,,,,,"x969006833158578176","New study PROVES vaccines SPREAD the FLU. https://t.co/ym8XrHFk7D #flu #flushot #antivax",2018-03-01 00:30:06,,53,"x15843059","HealthRanger","HealthRanger",127351,43,44185,"Tucson, AZ","Consumer health advocate and editor of https://t.co/Esaj5fU58j. Get a free eBook (25 Facts About Food) at https://t.co/IkZzndSaNt",FALSE,,,,,,,,,
"x969363741769895936",2018-03-02 00:08:20,"x723667280496852997","shsdch","RT @NCHealthNews: Though NC #flu activity is starting to decrease, it's still higher right now than last year during peak season, said @Sec…","Twitter for Android",140,,,,FALSE,TRUE,0,3,"flu",,,,,,,,,,,,,"x307176947","NCHealthNews","en",,,,,,,,,,,,,,,,"x969224567339278336","Though NC #flu activity is starting to decrease, it's still higher right now than last year during peak season, said @SecMandyCohen @ncdhhs #flushot #ncga #nchealth #ncpol https://t.co/MDlX7jJqid",2018-03-01 14:55:18,,1,"x307176947","NCHealthNews","NC Health News",3259,353,5192,"North Carolina","An independent, not-for-profit news service dedicated to everything healthcare in North Carolina - news, #ncga policy, research, trends.",FALSE,,,,,,,,,
"x969351305683640320",2018-03-01 23:18:55,"x1031176572","OriginalNFV","Dark Angels &amp; Pretty Freaks #Podcast #206 “Fix Your Butt”. We chat about #FluShot for the #dogs, getting ready for #Reno, Fixing a dogs butt, #Clown Vs. #Jesus, #Drinking too much, #SkiWeek our 5 favorite #Perfumes and so much more!
#PodernFamily
https://t.co/V28kiAunmF","TweetDeck",274,,,,FALSE,FALSE,0,0,"Podcast FluShot dogs Reno Clown Jesus Drinking SkiWeek Perfumes PodernFamily",,"traffic.libsyn.com/darkangelsandp…","https://t.co/V28kiAunmF","http://traffic.libsyn.com/darkangelsandprettyfreaks/DAPFpod_206.mp3",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969351201098645505",2018-03-01 23:18:30,"x27278451","AngelsFreak7","Dark Angels &amp; Pretty Freaks #Podcast #206 “Fix Your Butt”. We chat about #FluShot for the #dogs, getting ready for #Reno, Fixing a dogs butt, #Clown Vs. #Jesus, #Drinking too much, #SkiWeek our 5 favorite #Perfumes and so much more!
https://t.co/HE9vt5g5A6","TweetDeck",260,,,,FALSE,FALSE,0,0,"Podcast FluShot dogs Reno Clown Jesus Drinking SkiWeek Perfumes",,"traffic.libsyn.com/darkangelsandp…","https://t.co/HE9vt5g5A6","http://traffic.libsyn.com/darkangelsandprettyfreaks/DAPFpod_206.mp3",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969351155410092032",2018-03-01 23:18:19,"x2474122032","DAPFpodcast","Pre Friday #Podcast w/Dark Angels &amp; Pretty Freaks #206 “Fix Your Butt”. We chat about #FluShot for the #dogs, getting ready for #Reno, Fixing a dogs butt, #Clown Vs. #Jesus, #Drinking too much, #SkiWeek our 5 favorite #Perfumes &amp; more! #PodernFamily
https://t.co/fS6PAoH1UG","TweetDeck",281,,,,FALSE,FALSE,0,0,"Podcast FluShot dogs Reno Clown Jesus Drinking SkiWeek Perfumes PodernFamily",,"traffic.libsyn.com/darkangelsandp…","https://t.co/fS6PAoH1UG","http://traffic.libsyn.com/darkangelsandprettyfreaks/DAPFpod_206.mp3",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969346536604758018",2018-03-01 22:59:58,"x306833322","wiretechgirl","RT @AngelsFreak7: Dark Angels &amp; Pretty Freaks #Podcast #206 “Fix Your Butt”. We chat about #FluShot for the #dogs, getting ready for #Reno,…","Twitter Web Client",144,,,,FALSE,TRUE,0,1,"Podcast FluShot dogs Reno",,,,,,,,,,,,,"x27278451","AngelsFreak7","en",,,,,,,,,,,,,,,,"x969247090764218368","Dark Angels &amp; Pretty Freaks #Podcast #206 “Fix Your Butt”. We chat about #FluShot for the #dogs, getting ready for #Reno, Fixing a dogs butt, #Clown Vs. #Jesus, #Drinking too much, #SkiWeek our 5 favorite #Perfumes and so much more! #PodernFamily
https://t.co/HE9vt5g5A6",2018-03-01 16:24:48,,4,"x27278451","AngelsFreak7","DAPF&HaHvlog Neil C",6382,4409,38556,"Napa, California","Host Dark Angels & Pretty Freaks  & Reasons are Several #Podcast + https://t.co/AaFMVneNlQ #Vlog #DogLover, #GuitarPlayer, #YouTuber",FALSE,,,,,,,,,
"x969333716941238272",2018-03-01 22:09:02,"x2312494016","TradCatKnight","RT @RealNewsTarget: New study PROVES vaccines SPREAD the FLU. https://t.co/yuhtEdCQGo #flu #flushot #antivax","Twitter Web Client",108,,,,FALSE,TRUE,0,1,"flu flushot antivax",,"bit.ly/2GNiYDR","https://t.co/yuhtEdCQGo","http://bit.ly/2GNiYDR",,,,,,,,,"x3957294317","RealNewsTarget","en",,,,,,,,,,,,,,,,"x969059676481613824","New study PROVES vaccines SPREAD the FLU. https://t.co/yuhtEdCQGo #flu #flushot #antivax",2018-03-01 04:00:05,,2,"x3957294317","RealNewsTarget","NewsTarget",1271,30,18404,"USA","Get the raw truth here. #donttreadonme #MAGA #1A #2A #DTS",FALSE,,,,,,,,,
"x969333494559080448",2018-03-01 22:08:09,"x824254821402185728","pwrfish65","RT @TheNYevening: CDC Doctor, Who Claimed #flushot Caused Outbreak, Missing Feared Dead https://t.co/aLpxq3QyBA https://t.co/nknOL0DoPm","Twitter Web Client",135,,,,FALSE,TRUE,0,66,"flushot",,"nyeveningnews.com/2018/02/27/cdc…","https://t.co/aLpxq3QyBA","http://nyeveningnews.com/2018/02/27/cdc-doctor-claimed-flu-shot-caused-outbreak-missing-feared-dead/","http://pbs.twimg.com/media/DXEDxIrWsAANmh7.jpg","https://t.co/nknOL0DoPm","https://twitter.com/TheNYevening/status/968559577452154880/photo/1","photo","http://pbs.twimg.com/media/DXEDxIrWsAANmh7.jpg","https://t.co/nknOL0DoPm","https://twitter.com/TheNYevening/status/968559577452154880/photo/1",,"x800501342653399040","TheNYevening","en",,,,,,,,,,,,,,,,"x968559577452154880","CDC Doctor, Who Claimed #flushot Caused Outbreak, Missing Feared Dead https://t.co/aLpxq3QyBA https://t.co/nknOL0DoPm",2018-02-27 18:52:52,,40,"x800501342653399040","TheNYevening","The NY Evening",9821,10572,8316,"New York, NY","Truth, Justice and Wisdom!
We discuss Conspiracies, Alternative and Breaking News, Aliens, UFOs, Unexplained Phenomena.",FALSE,,,,,,,,,
"x969322681836417024",2018-03-01 21:25:11,"x880135973312573445","Jacquel38411638","RT @CloroxHealth: It’s #flu season, and we are in the thick of it.
Encourage staff to wash hands frequently, get the #FluShot, stay home if…","Twitter for Android",140,,,,FALSE,TRUE,0,4,"flu FluShot",,,,,,,,,,,,,"x3874779733","CloroxHealth","en",,,,,,,,,,,,,,,,"x963045022441537537","It’s #flu season, and we are in the thick of it.
Encourage staff to wash hands frequently, get the #FluShot, stay home if ill, cough and sneeze into elbows and use hand-sanitizer. #FightTheFlu #FluTip https://t.co/lBLc2EXJLB",2018-02-12 13:40:00,,7,"x3874779733","CloroxHealth","Clorox Healthcare",1060,241,362,"Pleasanton, CA","Committed to helping you prevent healthcare-associated infections to improve patient outcomes.",TRUE,,,,,,,,,
"x969315234069598208",2018-03-01 20:55:35,"x3290405243","drmatthewweed","The #flushot does not cause the disease as this @NYTimes article reminds us. Its still not too late, talk with your #healthprofessional if you’ve not gotten the #flu shot yet.

https://t.co/p8fw7c692X","Twitter Web Client",200,,,,FALSE,FALSE,0,0,"flushot healthprofessional flu",,"nytimes.com/aponline/2018/…","https://t.co/p8fw7c692X","https://www.nytimes.com/aponline/2018/02/26/us/politics/ap-not-real-news-flu-shot.html?utm_campaign=KHN%3A%20First%20Edition&utm_source=hs_email&utm_medium=email&utm_content=60967157&_hsenc=p2ANqtz-8Ts0YOP5nYYnTyXeubdImKNzbrKu7cqNmfncfSg6aBx9zkT16dYNCU2wsOaeIGibLEpnl9dc1fGKQfYsGn5FGhg7JrgfQTtcYMg_zBiPQmARmLVjI&_hsmi=60967157&mtrref=undefined&gwh=ED14586067DD8710EB2AD8255377201E&gwt=pay",,,,,,,,,"x807095","nytimes","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969313560085106689",2018-03-01 20:48:56,"x2327585648","fatinascidi","RT @HealthRanger: New study PROVES vaccines SPREAD the FLU. https://t.co/ym8XrHFk7D #flu #flushot #antivax","Twitter for Android",106,,,,FALSE,TRUE,0,47,"flu flushot antivax",,"bit.ly/2GNiYDR","https://t.co/ym8XrHFk7D","http://bit.ly/2GNiYDR",,,,,,,,,"x15843059","HealthRanger","en",,,,,,,,,,,,,,,,"x969006833158578176","New study PROVES vaccines SPREAD the FLU. https://t.co/ym8XrHFk7D #flu #flushot #antivax",2018-03-01 00:30:06,,53,"x15843059","HealthRanger","HealthRanger",127351,43,44185,"Tucson, AZ","Consumer health advocate and editor of https://t.co/Esaj5fU58j. Get a free eBook (25 Facts About Food) at https://t.co/IkZzndSaNt",FALSE,,,,,,,,,
"x969310676417236992",2018-03-01 20:37:28,"x540102426","Greatskin4all","RT @HealthRanger: New study PROVES vaccines SPREAD the FLU. https://t.co/ym8XrHFk7D #flu #flushot #antivax","Twitter for iPhone",106,,,,FALSE,TRUE,0,47,"flu flushot antivax",,"bit.ly/2GNiYDR","https://t.co/ym8XrHFk7D","http://bit.ly/2GNiYDR",,,,,,,,,"x15843059","HealthRanger","en",,,,,,,,,,,,,,,,"x969006833158578176","New study PROVES vaccines SPREAD the FLU. https://t.co/ym8XrHFk7D #flu #flushot #antivax",2018-03-01 00:30:06,,53,"x15843059","HealthRanger","HealthRanger",127351,43,44185,"Tucson, AZ","Consumer health advocate and editor of https://t.co/Esaj5fU58j. Get a free eBook (25 Facts About Food) at https://t.co/IkZzndSaNt",FALSE,,,,,,,,,
"x969308797931057153",2018-03-01 20:30:00,"x29977461","FuturityNews","Why the #flu shot doesn’t always work, according to @UChicago researchers:
https://t.co/DMiQLOR1AX

#flushot #fluseason @UChiResearch @uchicagonews https://t.co/rHYrOAzFck","TweetDeck",147,,,,FALSE,FALSE,0,0,"flu flushot fluseason",,"futurity.org/flu-shot-immun…","https://t.co/DMiQLOR1AX","http://www.futurity.org/flu-shot-immune-history-1691682/","http://pbs.twimg.com/tweet_video_thumb/DXOJS-HX4AEF79W.jpg","https://t.co/rHYrOAzFck","https://twitter.com/FuturityNews/status/969308797931057153/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/DXOJS-HX4AEF79W.jpg","https://t.co/rHYrOAzFck","https://twitter.com/FuturityNews/status/969308797931057153/photo/1",,"x131144285 224292251 14870177","UChicago UChiResearch uchicagonews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969299677823713280",2018-03-01 19:53:46,"x451787246","sammy27932003","RT @HealthRanger: New study PROVES vaccines SPREAD the FLU. https://t.co/ym8XrHFk7D #flu #flushot #antivax","Mobile Web (M2)",106,,,,FALSE,TRUE,0,47,"flu flushot antivax",,"bit.ly/2GNiYDR","https://t.co/ym8XrHFk7D","http://bit.ly/2GNiYDR",,,,,,,,,"x15843059","HealthRanger","en",,,,,,,,,,,,,,,,"x969006833158578176","New study PROVES vaccines SPREAD the FLU. https://t.co/ym8XrHFk7D #flu #flushot #antivax",2018-03-01 00:30:06,,53,"x15843059","HealthRanger","HealthRanger",127351,43,44185,"Tucson, AZ","Consumer health advocate and editor of https://t.co/Esaj5fU58j. Get a free eBook (25 Facts About Food) at https://t.co/IkZzndSaNt",FALSE,,,,,,,,,
"x969299480892919811",2018-03-01 19:52:59,"x943241734179389440","AndreaLanders10","RT @HealthRanger: New study PROVES vaccines SPREAD the FLU. https://t.co/ym8XrHFk7D #flu #flushot #antivax","Twitter for Android",106,,,,FALSE,TRUE,0,47,"flu flushot antivax",,"bit.ly/2GNiYDR","https://t.co/ym8XrHFk7D","http://bit.ly/2GNiYDR",,,,,,,,,"x15843059","HealthRanger","en",,,,,,,,,,,,,,,,"x969006833158578176","New study PROVES vaccines SPREAD the FLU. https://t.co/ym8XrHFk7D #flu #flushot #antivax",2018-03-01 00:30:06,,53,"x15843059","HealthRanger","HealthRanger",127351,43,44185,"Tucson, AZ","Consumer health advocate and editor of https://t.co/Esaj5fU58j. Get a free eBook (25 Facts About Food) at https://t.co/IkZzndSaNt",FALSE,,,,,,,,,
"x969293338103959553",2018-03-01 19:28:35,"x86107522","jocelynmaminta","Not too late to get that #flushot - especially with the flu season possibly extending to April/May @WTNH. . https://t.co/LZOuhnLhMM","TweetDeck",107,,,,TRUE,FALSE,1,0,"flushot",,"twitter.com/WTNH/status/96…","https://t.co/LZOuhnLhMM","https://twitter.com/WTNH/status/969290565140402176",,,,,,,,,"x14262811","WTNH","en","x969290565140402176","JUST IN: Number of #flu deaths in Connecticut rises to 105. https://t.co/xamtSj10Cr",2018-03-01 19:17:33,,4,4,"x14262811","WTNH","WTNH News 8",265850,301,79821,"New Haven, CT, USA","#BreakingNews, #Connecticut weather and live video alerts from Connecticut's News 8 WTNH-TV.",TRUE,,,,,,,,,,,,,,,,,,,,,,,
"x969290181223337989",2018-03-01 19:16:02,"x133319303","MikeyGeek","RT @DAPFpodcast: Dark Angels &amp; Pretty Freaks #Podcast #206 “Fix Your Butt”. We chat about #FluShot for the #dogs, getting ready for #Reno,…","TweetDeck",143,,,,FALSE,TRUE,0,10,"Podcast FluShot dogs Reno",,,,,,,,,,,,,"x2474122032","DAPFpodcast","en",,,,,,,,,,,,,,,,"x969247064008704000","Dark Angels &amp; Pretty Freaks #Podcast #206 “Fix Your Butt”. We chat about #FluShot for the #dogs, getting ready for #Reno, Fixing a dogs butt, #Clown Vs. #Jesus, #Drinking too much, #SkiWeek our 5 favorite #Perfumes and so much more! #PodernFamily
https://t.co/fS6PAoH1UG",2018-03-01 16:24:42,,13,"x2474122032","DAPFpodcast","DAPF Podcast",6743,4080,17714,"Napa, California","Dark Angels & Pretty Freaks. Hosts @wiretechgirl @AngelsFreak7 Also seen on the Halos & Heathens vlog!  https://t.co/k5J7SeRV2C",FALSE,,,,,,,,,
"x969288311750778880",2018-03-01 19:08:36,"x25694578","johndk7","ABC News Reporter Says Flu Shot Left Her Disabled - Flu shot KILLING PEOPLE!!! #ABCActionNewsreporter #AshleyGlass #CDC #Dr.TimothyCunningham #extrabite #facebook #flushot #mercury #swollenarmtoFacebook #Thepharmaceuticalindustry #vaccinations https://t.co/VODr6NgWcG https://t.co/IkneCRM8OH","Blog2Social by Adenion",267,,,,FALSE,FALSE,0,0,"ABCActionNewsreporter AshleyGlass CDC Dr extrabite facebook flushot mercury swollenarmtoFacebook Thepharmaceuticalindustry vaccinations",,"greeknewsondemand.com/2018/03/01/abc…","https://t.co/VODr6NgWcG","http://greeknewsondemand.com/2018/03/01/abc-news-reporter-says-flu-shot-left-her-disabled-flu-shot-killing-people/","http://pbs.twimg.com/media/DXOalIgXkAAe0Qh.jpg","https://t.co/IkneCRM8OH","https://twitter.com/johndk7/status/969288311750778880/photo/1","photo","http://pbs.twimg.com/media/DXOalIgXkAAe0Qh.jpg","https://t.co/IkneCRM8OH","https://twitter.com/johndk7/status/969288311750778880/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969274620644913152",2018-03-01 18:14:12,"x316161690","NoreenR1","RT @TannersDad: Missing CDC? #FluShot #FAIL 2018 Just got stranger #AskWhy People disappear https://t.co/vajJWBCk4j","Twitter for Android",115,,,,FALSE,TRUE,0,1,"FluShot FAIL AskWhy",,"instagram.com/p/BfyT4IqBXkr/","https://t.co/vajJWBCk4j","https://www.instagram.com/p/BfyT4IqBXkr/",,,,,,,,,"x16854311","TannersDad","en",,,,,,,,,,,,,,,,"x969237136829534208","Missing CDC? #FluShot #FAIL 2018 Just got stranger #AskWhy People disappear https://t.co/vajJWBCk4j",2018-03-01 15:45:15,,1,"x16854311","TannersDad","TannersDad Tim",21404,21366,221120,"Chicago Illinois United States","Age of Autism Vaccine Injury Health #NeverAgain #MentalHealth Activist #WEDID Vaccinate #CDCwhistleblower #VaxXed Vegan #ICAN VaXism News Vaccines Injure #VaXXX",FALSE,,,,,,,,,
"x969273831033655296",2018-03-01 18:11:04,"x80868850","celticraven1962","Ask the Doctors: Reader's plea a reminder that the flu can be deadly for many https://t.co/mOKO7Aj8U5 via @tulsaworld #flu #influenza #flushot","Twitter Web Client",142,,,,FALSE,FALSE,0,0,"flu influenza flushot",,"tulsaworld.com/scene/askdrk/a…","https://t.co/mOKO7Aj8U5","http://www.tulsaworld.com/scene/askdrk/ask-the-doctors-reader-s-plea-a-reminder-that-the/article_1648b704-f884-5571-b154-35b7f8119067.html",,,,,,,,,"x14709647","tulsaworld","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969271911023865856",2018-03-01 18:03:26,"x1714215379","SadieTurner17","RT @HealthRanger: Flu vaccine BOMBSHELL: 630% more ""aerosolized flu virus particles"" emitted by people who received flu shots. https://t.co…","Twitter Web Client",140,,,,FALSE,TRUE,0,125,,,,,,,,,,,,,,"x15843059","HealthRanger","en",,,,,,,,,,,,,,,,"x967640313455104000","Flu vaccine BOMBSHELL: 630% more ""aerosolized flu virus particles"" emitted by people who received flu shots. https://t.co/x4mZXtdtYM #flushot #flu #health",2018-02-25 06:00:03,,116,"x15843059","HealthRanger","HealthRanger",127351,43,44185,"Tucson, AZ","Consumer health advocate and editor of https://t.co/Esaj5fU58j. Get a free eBook (25 Facts About Food) at https://t.co/IkZzndSaNt",FALSE,,,,,,,,,
"x969269478134566912",2018-03-01 17:53:46,"x169149878","Elupina03","RT @nycHealthy: #WednesdayWisdom: It's not too late to get the #flushot. FREE vaccines for uninsured New Yorkers are available for a limite…","Twitter for Android",140,,,,FALSE,TRUE,0,13,"WednesdayWisdom flushot",,,,,,,,,,,,,"x17997467","nycHealthy","en",,,,,,,,,,,,,,,,"x968867226152591360","#WednesdayWisdom: It's not too late to get the #flushot. FREE vaccines for uninsured New Yorkers are available for a limited time at select NYC pharmacies. Locations: https://t.co/UL7wGMOqKm https://t.co/RQGUZ7RQhX",2018-02-28 15:15:22,,10,"x17997467","nycHealthy","nycHealthy",42454,503,17787,"New York, NY","nycHealthy is the official account of the NYC Dept. of Health & Mental Hygiene. 

User Policy: http://t.co/y2O6BKEOkN",TRUE,,,,,,,,,
"x969266409464352770",2018-03-01 17:41:34,"x4828619987","BehindTheRant","RT @DAPFpodcast: Dark Angels &amp; Pretty Freaks #Podcast #206 “Fix Your Butt”. We chat about #FluShot for the #dogs, getting ready for #Reno,…","Twitter for iPhone",143,,,,FALSE,TRUE,0,10,"Podcast FluShot dogs Reno",,,,,,,,,,,,,"x2474122032","DAPFpodcast","en",,,,,,,,,,,,,,,,"x969247064008704000","Dark Angels &amp; Pretty Freaks #Podcast #206 “Fix Your Butt”. We chat about #FluShot for the #dogs, getting ready for #Reno, Fixing a dogs butt, #Clown Vs. #Jesus, #Drinking too much, #SkiWeek our 5 favorite #Perfumes and so much more! #PodernFamily
https://t.co/fS6PAoH1UG",2018-03-01 16:24:42,,13,"x2474122032","DAPFpodcast","DAPF Podcast",6743,4080,17714,"Napa, California","Dark Angels & Pretty Freaks. Hosts @wiretechgirl @AngelsFreak7 Also seen on the Halos & Heathens vlog!  https://t.co/k5J7SeRV2C",FALSE,,,,,,,,,
